년도,모델명,제조사,유종,배기량,복합연비,등급,CO2 배출량,평균주행거리(km),경유 단가(원/L),1년 유지비(원)
2024,그랜드스타렉스 2.5디젤 4WD 5AT_9인 (PE2/20MY),현대,경유,2497,9.035,5등급,220,15000,"1,474.20","2,447,482"
2024,그랜드스타렉스 2.5디젤 4WD 리무진 (20MY_6P_N/HR),현대,경유,2497,8.41,5등급,237,15000,"1,474.20","2,629,369"
2024,그랜드스타렉스 2.5디젤 4WD 어린이버스(법규대응),현대,경유,2497,8.31,5등급,240,15000,"1,474.20","2,661,010"
2024,그랜드스타렉스 2.5디젤 4WD 어린이보호차(법규대응),현대,경유,2497,8.31,5등급,240,15000,"1,474.20","2,661,010"
2024,그랜드스타렉스 2.5디젤 리무진 (20MY_6P_N/HR),현대,경유,2497,9.07,5등급,222,15000,"1,474.20","2,438,037"
2024,그랜드스타렉스 2.5디젤 어린이버스(법규대응),현대,경유,2497,9.345,5등급,213,15000,"1,474.20","2,366,292"
2024,그랜드스타렉스 2.5디젤 어린이보호차(법규대응),현대,경유,2497,9.345,5등급,213,15000,"1,474.20","2,366,292"
2024,그랜드스타렉스(PE2) 2.5디젤 하이루프(12인),현대,경유,2497,9.345,5등급,213,15000,"1,474.20","2,366,292"
2024,그랜드스타렉스(PE2)2.5디젤 4WD 리무진 (6P_N/HR),현대,경유,2497,8.41,5등급,237,15000,"1,474.20","2,629,369"
2024,그랜드스타렉스(PE2)2.5디젤 4WD 리무진 (9P_N/HR),현대,경유,2497,8.41,5등급,237,15000,"1,474.20","2,629,369"
2024,그랜드스타렉스(PE2)2.5디젤 리무진 (6P_N/HR),현대,경유,2497,9.07,5등급,222,15000,"1,474.20","2,438,037"
2024,그랜드스타렉스(PE2)2.5디젤 리무진 (9P_N/HR),현대,경유,2497,9.07,5등급,222,15000,"1,474.20","2,438,037"
2024,더 뉴 레인지로버 D350 LWB (5인승),랜드로버,경유,2997,10.375,4등급,193,15000,"1,474.20","2,131,373"
2024,더 뉴 레인지로버 D350 LWB (7인승),랜드로버,경유,2997,10.375,4등급,193,15000,"1,474.20","2,131,373"
2024,더 뉴 레인지로버 D350 SWB (5인승),랜드로버,경유,2997,10.375,4등급,193,15000,"1,474.20","2,131,373"
2024,더 뉴 레인지로버 스포츠 D300,랜드로버,경유,2997,10.675,4등급,187,15000,"1,474.20","2,071,475"
2024,디스커버리 D250,랜드로버,경유,2997,10.995,4등급,180,15000,"1,474.20","2,011,186"
2024,디스커버리 D300,랜드로버,경유,2997,10.995,4등급,180,15000,"1,474.20","2,011,186"
2024,디펜더 110 D250,랜드로버,경유,2997,9.875,4등급,199,15000,"1,474.20","2,239,291"
2024,디펜더 110 D300,랜드로버,경유,2997,9.875,4등급,199,15000,"1,474.20","2,239,291"
2024,디펜더 130 D300,랜드로버,경유,2997,10,4등급,197,15000,"1,474.20","2,211,300"
2024,디펜더 90 D250,랜드로버,경유,2997,10.265,4등급,190,15000,"1,474.20","2,154,213"
2024,렉스턴 2.2 8AT 2WD SCR Step2 5인승,케이지모빌리티,경유,2157,11.12,4등급,179,15000,"1,474.20","1,988,579"
2024,렉스턴 2.2 8AT 2WD SCR Step2 5인승 ISG,케이지모빌리티,경유,2157,11.75,3등급,167,15000,"1,474.20","1,881,957"
2024,렉스턴 2.2 8AT 2WD SCR Step2 7인승,케이지모빌리티,경유,2157,11.12,4등급,179,15000,"1,474.20","1,988,579"
2024,렉스턴 2.2 8AT 2WD SCR Step2 7인승 ISG,케이지모빌리티,경유,2157,11.75,3등급,167,15000,"1,474.20","1,881,957"
2024,렉스턴 2.2 8AT 4WD SCR Step2 5인승,케이지모빌리티,경유,2157,10.83,4등급,184,15000,"1,474.20","2,041,828"
2024,렉스턴 2.2 8AT 4WD SCR Step2 5인승 ISG,케이지모빌리티,경유,2157,11.25,4등급,175,15000,"1,474.20","1,965,600"
2024,렉스턴 2.2 8AT 4WD SCR Step2 7인승,케이지모빌리티,경유,2157,10.83,4등급,184,15000,"1,474.20","2,041,828"
2024,렉스턴 2.2 8AT 4WD SCR Step2 7인승 ISG,케이지모빌리티,경유,2157,11.25,4등급,175,15000,"1,474.20","1,965,600"
2024,렉스턴스포츠 2.2 디젤 2WD 6AT SCR,케이지모빌리티,경유,2157,10.435,4등급,188,15000,"1,474.20","2,119,118"
2024,렉스턴스포츠 2.2 디젤 2WD 6AT SCR Step2(17인치),케이지모빌리티,경유,2157,10.725,4등급,184,15000,"1,474.20","2,061,818"
2024,렉스턴스포츠 2.2 디젤 2WD 6AT SCR Step2(20인치),케이지모빌리티,경유,2157,10.48,4등급,188,15000,"1,474.20","2,110,019"
2024,렉스턴스포츠 2.2 디젤 2WD 6MT SCR,케이지모빌리티,경유,2157,11.32,4등급,171,15000,"1,474.20","1,953,445"
2024,렉스턴스포츠 2.2 디젤 2WD 6MT SCR Step2(17인치),케이지모빌리티,경유,2157,11.645,3등급,167,15000,"1,474.20","1,898,926"
2024,렉스턴스포츠 2.2 디젤 2WD 6MT SCR Step2(20인치),케이지모빌리티,경유,2157,11.31,4등급,171,15000,"1,474.20","1,955,172"
2024,렉스턴스포츠 2.2 디젤 4WD 6AT SCR,케이지모빌리티,경유,2157,10.135,4등급,194,15000,"1,474.20","2,181,845"
2024,렉스턴스포츠 2.2 디젤 4WD 6AT SCR Step2(17인치),케이지모빌리티,경유,2157,10.61,4등급,184,15000,"1,474.20","2,084,165"
2024,렉스턴스포츠 2.2 디젤 4WD 6AT SCR Step2(20인치),케이지모빌리티,경유,2157,10.42,4등급,187,15000,"1,474.20","2,122,168"
2024,렉스턴스포츠 2.2 디젤 4WD 6MT SCR,케이지모빌리티,경유,2157,11,4등급,177,15000,"1,474.20","2,010,272"
2024,렉스턴스포츠 2.2 디젤 4WD 6MT SCR Step2(17인치),케이지모빌리티,경유,2157,11.19,4등급,175,15000,"1,474.20","1,976,139"
2024,렉스턴스포츠 2.2 디젤 4WD 6MT SCR Step2(20인치),케이지모빌리티,경유,2157,10.91,4등급,178,15000,"1,474.20","2,026,856"
2024,렉스턴스포츠 칸 2.2 디젤 2WD 6AT SCR,케이지모빌리티,경유,2157,10.38,4등급,190,15000,"1,474.20","2,130,346"
2024,렉스턴스포츠 칸 2.2 디젤 2WD 6MT SCR,케이지모빌리티,경유,2157,11.23,4등급,173,15000,"1,474.20","1,969,100"
2024,렉스턴스포츠 칸 2.2 디젤 4WD 6AT SCR,케이지모빌리티,경유,2157,10.09,4등급,196,15000,"1,474.20","2,191,575"
2024,렉스턴스포츠 칸 2.2 디젤 4WD 6MT SCR,케이지모빌리티,경유,2157,10.91,4등급,178,15000,"1,474.20","2,026,856"
2024,렉스턴스포츠 칸 쿨멘 2.2 디젤 2WD 6AT SCR Step2,케이지모빌리티,경유,2157,10.39,4등급,190,15000,"1,474.20","2,128,296"
2024,렉스턴스포츠 칸 쿨멘 2.2디젤 4WD 6AT SCR Step2,케이지모빌리티,경유,2157,10.23,4등급,191,15000,"1,474.20","2,161,583"
2024,렉스턴스포츠 쿨멘 2.2 디젤 2WD 6AT SCR Step2,케이지모빌리티,경유,2157,10.48,4등급,188,15000,"1,474.20","2,110,019"
2024,모하비 3.0 디젤 2WD 5인,기아,경유,2959,10.34,4등급,193,15000,"1,474.20","2,138,588"
2024,렉스턴스포츠 쿨멘 2.2 디젤 4WD 6AT SCR Step2,케이지모빌리티,경유,2157,10.42,4등급,187,15000,"1,474.20","2,122,168"
2024,렉스턴스포츠칸 2.2 디젤 2WD 6AT SCR Step2(17인치),케이지모빌리티,경유,2157,10.59,4등급,186,15000,"1,474.20","2,088,101"
2024,렉스턴스포츠칸 2.2 디젤 2WD 6AT SCR Step2(20인치),케이지모빌리티,경유,2157,10.39,4등급,190,15000,"1,474.20","2,128,296"
2024,렉스턴스포츠칸 2.2 디젤 4WD 6AT SCR Step2(17인치),케이지모빌리티,경유,2157,10.52,4등급,185,15000,"1,474.20","2,101,996"
2024,렉스턴스포츠칸 2.2 디젤 4WD 6MT SCR Step2(17인치),케이지모빌리티,경유,2157,11.11,4등급,175,15000,"1,474.20","1,990,369"
2024,렉스턴스포츠칸 2.2디젤 4WD 6AT SCR Step2(17인치XL),케이지모빌리티,경유,2157,10.23,4등급,191,15000,"1,474.20","2,161,583"
2024,렉스턴스포츠칸 2.2디젤 4WD 6MT SCR Step2(17인치XL),케이지모빌리티,경유,2157,10.775,4등급,180,15000,"1,474.20","2,052,250"
2024,말리부 1.6 DIESEL,한국지엠,경유,1598,14.675,2등급,130,15000,"1,474.20","1,506,848"
2024,말리부 1.6 DIESEL,한국지엠,경유,1598,15.5,2등급,123,15000,"1,474.20","1,426,645"
2024,모하비 3.0 디젤 2WD 7인,기아,경유,2959,10.34,4등급,193,15000,"1,474.20","2,138,588"
2024,모하비 3.0 디젤 4WD 5인,기아,경유,2959,9.75,4등급,205,15000,"1,474.20","2,268,000"
2024,모하비 3.0 디젤 4WD 5인 18인치타이어 (21),기아,경유,2959,9.515,4등급,210,15000,"1,474.20","2,324,014"
2024,모하비 3.0 디젤 4WD 5인 18인치타이어(22),기아,경유,2959,9.46,5등급,211,15000,"1,474.20","2,337,526"
2024,모하비 3.0 디젤 4WD 5인 20인치타이어 (21),기아,경유,2959,9.425,5등급,212,15000,"1,474.20","2,346,206"
2024,모하비 3.0 디젤 4WD 5인 20인치타이어(22),기아,경유,2959,9.415,5등급,212,15000,"1,474.20","2,348,698"
2024,모하비 3.0 디젤 4WD 6인 18인치타이어 (21),기아,경유,2959,9.515,4등급,210,15000,"1,474.20","2,324,014"
2024,모하비 3.0 디젤 4WD 6인 18인치타이어(22),기아,경유,2959,9.46,5등급,211,15000,"1,474.20","2,337,526"
2024,모하비 3.0 디젤 4WD 6인 20인치타이어 (21),기아,경유,2959,9.37,5등급,214,15000,"1,474.20","2,359,978"
2024,모하비 3.0 디젤 4WD 6인 20인치타이어(22),기아,경유,2959,9.36,5등급,214,15000,"1,474.20","2,362,500"
2024,모하비 3.0 디젤 4WD 7인,기아,경유,2959,9.75,4등급,205,15000,"1,474.20","2,268,000"
2024,모하비 3.0 디젤 4WD 7인 18인치타이어 (21),기아,경유,2959,9.46,5등급,212,15000,"1,474.20","2,337,526"
2024,모하비 3.0 디젤 4WD 7인 18인치타이어(22),기아,경유,2959,9.305,5등급,215,15000,"1,474.20","2,376,464"
2024,모하비 3.0 디젤 4WD 7인 20인치타이어 (21),기아,경유,2959,9.37,5등급,214,15000,"1,474.20","2,359,978"
2024,모하비 3.0 디젤 4WD 7인 20인치타이어(22),기아,경유,2959,9.36,5등급,214,15000,"1,474.20","2,362,500"
2024,"모하비(PE2) 3.0디젤 4WD 5인(18""/20"" 타이어)",기아,경유,2959,9.56,4등급,209,15000,"1,474.20","2,313,075"
2024,"모하비(PE2) 3.0디젤 4WD 6인(18"" 타이어)",기아,경유,2959,9.56,4등급,209,15000,"1,474.20","2,313,075"
2024,"모하비(PE2) 3.0디젤 4WD 6인(20"" 타이어)",기아,경유,2959,9.47,5등급,211,15000,"1,474.20","2,335,058"
2024,"모하비(PE2) 3.0디젤 4WD 7인(18"" 타이어)",기아,경유,2959,9.56,4등급,209,15000,"1,474.20","2,313,075"
2024,"모하비(PE2) 3.0디젤 4WD 7인(20"" 타이어)",기아,경유,2959,9.47,5등급,211,15000,"1,474.20","2,335,058"
2024,벤츠 E 220 d,벤츠,경유,1950,14,2등급,136,15000,"1,474.20","1,579,500"
2024,벤츠 E 220 d Cabriolet,벤츠,경유,1950,13.455,3등급,142,15000,"1,474.20","1,643,478"
2024,벤츠 E 220 d Coupe,벤츠,경유,1950,13.745,3등급,139,15000,"1,474.20","1,608,803"
2024,벤츠 GLE300 d 4Matic,벤츠,경유,1950,10.63,4등급,183,15000,"1,474.20","2,080,244"
2024,벤츠 S350 d 4MATIC,벤츠,경유,2925,11.05,4등급,178,15000,"1,474.20","2,001,176"
2024,봉고 1t 4WD 더블캡(유로6) (15),기아,경유,2497,8.805,5등급,223,15000,"1,474.20","2,511,413"
2024,봉고 1t 4WD 슈퍼캡(유로6) (15),기아,경유,2497,8.85,5등급,222,15000,"1,474.20","2,498,644"
2024,봉고 1t 4WD 표준캡(유로6) (15),기아,경유,2497,8.85,5등급,222,15000,"1,474.20","2,498,644"
2024,봉고 1t 장축 더블캡(유로6) (15),기아,경유,2497,9.4,4등급,207,15000,"1,474.20","2,352,446"
2024,봉고 1t 장축 더블캡(유로6) (15),기아,경유,2497,8.625,5등급,227,15000,"1,474.20","2,563,826"
2024,봉고 1t 장축 슈퍼캡(유로6) (15),기아,경유,2497,9.6,4등급,202,15000,"1,474.20","2,303,437"
2024,봉고 1t 장축 슈퍼캡(유로6) (15),기아,경유,2497,8.935,5등급,220,15000,"1,474.20","2,474,874"
2024,봉고 1t 장축 표준캡(유로6) (15),기아,경유,2497,9.655,4등급,201,15000,"1,474.20","2,290,315"
2024,봉고 1t 장축 표준캡(유로6) (15),기아,경유,2497,8.935,5등급,220,15000,"1,474.20","2,474,874"
2024,봉고 1t 초장축 더블캡(유로6) (15),기아,경유,2497,9.4,4등급,207,15000,"1,474.20","2,352,446"
2024,봉고 1t 초장축 더블캡(유로6) (15),기아,경유,2497,8.625,5등급,227,15000,"1,474.20","2,563,826"
2024,봉고 1t 초장축 슈퍼캡(유로6) (15),기아,경유,2497,9.6,4등급,202,15000,"1,474.20","2,303,437"
2024,봉고 1t 초장축 슈퍼캡(유로6) (15),기아,경유,2497,8.935,5등급,220,15000,"1,474.20","2,474,874"
2024,봉고 1t 초장축 표준캡(유로6) (15),기아,경유,2497,9.6,4등급,202,15000,"1,474.20","2,303,437"
2024,봉고 1t 초장축 표준캡(유로6) (15),기아,경유,2497,8.935,5등급,220,15000,"1,474.20","2,474,874"
2024,봉고 1톤 3방덤프 4X4장축 킹캡(MT)(22),기아,경유,2497,8.785,5등급,225,15000,"1,474.20","2,517,131"
2024,봉고 1톤 4X4덤프 (강화유로6),기아,경유,2497,8.825,5등급,222,15000,"1,474.20","2,505,722"
2024,봉고 1톤 4X4장축 더블캡 (강화유로6),기아,경유,2497,9.225,5등급,211,15000,"1,474.20","2,397,073"
2024,봉고 1톤 4X4장축 더블캡(22),기아,경유,2497,8.675,5등급,227,15000,"1,474.20","2,549,048"
2024,봉고 1톤 4X4장축 슈퍼캡 (강화유로6),기아,경유,2497,9.215,5등급,212,15000,"1,474.20","2,399,674"
2024,봉고 1톤 4X4장축 슈퍼캡(22),기아,경유,2497,9.03,5등급,218,15000,"1,474.20","2,448,837"
2024,봉고 1톤 4X4장축 표준캡 (강화유로6),기아,경유,2497,9.215,5등급,212,15000,"1,474.20","2,399,674"
2024,봉고 1톤 4X4장축 표준캡(22),기아,경유,2497,9.03,5등급,218,15000,"1,474.20","2,448,837"
2024,봉고 1톤 일반덤프 4X4장축 킹캡(MT)(22),기아,경유,2497,8.785,5등급,225,15000,"1,474.20","2,517,131"
2024,봉고 1톤 장축 더블캡 MT (강화유로6),기아,경유,2497,9.735,4등급,199,15000,"1,474.20","2,271,494"
2024,봉고 1톤 장축 슈퍼캡 MT (강화유로6),기아,경유,2497,9.945,4등급,195,15000,"1,474.20","2,223,529"
2024,봉고 1톤 장축 표준캡 MT (강화유로6),기아,경유,2497,9.945,4등급,195,15000,"1,474.20","2,223,529"
2024,봉고 1톤 초장축 더블캡 AT (강화유로6),기아,경유,2497,8.915,5등급,220,15000,"1,474.20","2,480,426"
2024,봉고 1톤 초장축 더블캡 AT(22),기아,경유,2497,8.75,5등급,224,15000,"1,474.20","2,527,200"
2024,봉고 1톤 초장축 더블캡 MT (강화유로6),기아,경유,2497,9.735,4등급,199,15000,"1,474.20","2,271,494"
2024,봉고 1톤 초장축 더블캡 MT(22),기아,경유,2497,9.335,5등급,209,15000,"1,474.20","2,368,826"
2024,봉고 1톤 초장축 슈퍼캡 AT (강화유로6),기아,경유,2497,9.07,5등급,216,15000,"1,474.20","2,438,037"
2024,봉고 1톤 초장축 슈퍼캡 AT(22),기아,경유,2497,8.805,5등급,221,15000,"1,474.20","2,511,413"
2024,봉고 1톤 초장축 슈퍼캡 MT (강화유로6),기아,경유,2497,9.945,4등급,195,15000,"1,474.20","2,223,529"
2024,봉고 1톤 초장축 슈퍼캡 MT(22),기아,경유,2497,9.525,4등급,204,15000,"1,474.20","2,321,574"
2024,봉고 1톤 초장축 표준캡 AT (강화유로6),기아,경유,2497,9.07,5등급,216,15000,"1,474.20","2,438,037"
2024,봉고 1톤 초장축 표준캡 AT(22),기아,경유,2497,8.805,5등급,221,15000,"1,474.20","2,511,413"
2024,봉고 1톤 초장축 표준캡 MT (강화유로6),기아,경유,2497,9.945,4등급,195,15000,"1,474.20","2,223,529"
2024,봉고 1톤 초장축 표준캡 MT(22),기아,경유,2497,9.525,4등급,204,15000,"1,474.20","2,321,574"
2024,봉고 덤프 2WD 슈퍼캡(유로6) (15),기아,경유,2497,9.01,5등급,216,15000,"1,474.20","2,454,273"
2024,봉고 덤프 4WD 슈퍼캡(유로6) (15),기아,경유,2497,8.55,5등급,230,15000,"1,474.20","2,586,315"
2024,봉고 덤프 4WD 표준캡(유로6) (15),기아,경유,2497,8.55,5등급,230,15000,"1,474.20","2,586,315"
2024,"셀토스 1.6디젤 2WD (16"" 타이어)",기아,경유,1598,17.6,1등급,105,15000,"1,474.20","1,256,420"
2024,"셀토스 1.6디젤 2WD (17"" 타이어)",기아,경유,1598,17.055,1등급,109,15000,"1,474.20","1,296,569"
2024,"셀토스 1.6디젤 2WD (18""타이어)",기아,경유,1598,16.51,1등급,113,15000,"1,474.20","1,339,370"
2024,"셀토스 1.6디젤 2WD 16"" 타이어 (21)",기아,경유,1598,17.135,1등급,109,15000,"1,474.20","1,290,516"
2024,"셀토스 1.6디젤 2WD 17"" 타이어 (21)",기아,경유,1598,16.71,1등급,111,15000,"1,474.20","1,323,339"
2024,"셀토스 1.6디젤 2WD 18"" 타이어 (21)",기아,경유,1598,16.11,1등급,116,15000,"1,474.20","1,372,625"
2024,"셀토스 1.6디젤 4WD (16"" 타이어)",기아,경유,1598,16.1,1등급,116,15000,"1,474.20","1,373,478"
2024,"셀토스 1.6디젤 4WD (17"" 타이어)",기아,경유,1598,15.365,2등급,122,15000,"1,474.20","1,439,179"
2024,"셀토스 1.6디젤 4WD (18"" 타이어)",기아,경유,1598,14.84,2등급,127,15000,"1,474.20","1,490,094"
2024,"셀토스 1.6디젤 4WD 16"" 타이어 (21)",기아,경유,1598,15.31,2등급,123,15000,"1,474.20","1,444,350"
2024,"셀토스 1.6디젤 4WD 17"" 타이어 (21)",기아,경유,1598,14.855,2등급,127,15000,"1,474.20","1,488,589"
2024,"셀토스 1.6디젤 4WD 18"" 타이어 (21)",기아,경유,1598,14.275,2등급,132,15000,"1,474.20","1,549,071"
2024,스타리아 2.2디젤 2WD  6MT 11인 17인치,현대,경유,2199,11.9,3등급,163,15000,"1,474.20","1,858,235"
2024,스타리아 2.2디젤 2WD 11인 17인치,현대,경유,2199,11.015,4등급,179,15000,"1,474.20","2,007,535"
2024,스타리아 2.2디젤 2WD 11인 17인치 (빌트인캠),현대,경유,2199,11.015,4등급,179,15000,"1,474.20","2,007,535"
2024,스타리아 2.2디젤 2WD 11인 18인치,현대,경유,2199,10.915,4등급,180,15000,"1,474.20","2,025,927"
2024,스타리아 2.2디젤 2WD 11인 18인치 (빌트인캠),현대,경유,2199,10.915,4등급,180,15000,"1,474.20","2,025,927"
2024,스타리아 2.2디젤 2WD 9인 17인치,현대,경유,2199,11.47,4등급,171,15000,"1,474.20","1,927,898"
2024,스타리아 2.2디젤 2WD 9인 17인치 (빌트인캠),현대,경유,2199,11.18,4등급,175,15000,"1,474.20","1,977,906"
2024,스타리아 2.2디젤 2WD 9인 18인치,현대,경유,2199,11.18,4등급,175,15000,"1,474.20","1,977,906"
2024,스타리아 2.2디젤 2WD 9인 18인치 (빌트인캠),현대,경유,2199,11.18,4등급,175,15000,"1,474.20","1,977,906"
2024,스타리아 2.2디젤 3밴 6MT,현대,경유,2199,12.32,3등급,156,15000,"1,474.20","1,794,886"
2024,스타리아 2.2디젤 3밴 8AT,현대,경유,2199,11.725,3등급,166,15000,"1,474.20","1,885,970"
2024,스타리아 2.2디젤 3밴 8AT (빌트인캠),현대,경유,2199,11.625,4등급,168,15000,"1,474.20","1,902,193"
2024,스타리아 2.2디젤 4WD 11인 17인치,현대,경유,2199,10.39,4등급,190,15000,"1,474.20","2,128,296"
2024,스타리아 2.2디젤 4WD 11인 17인치 (빌트인캠),현대,경유,2199,10.39,4등급,190,15000,"1,474.20","2,128,296"
2024,스타리아 2.2디젤 4WD 11인 18인치,현대,경유,2199,10.39,4등급,190,15000,"1,474.20","2,128,296"
2024,스타리아 2.2디젤 4WD 11인 18인치 (빌트인캠),현대,경유,2199,10.39,4등급,190,15000,"1,474.20","2,128,296"
2024,스타리아 2.2디젤 4WD 9인 17인치,현대,경유,2199,10.46,4등급,189,15000,"1,474.20","2,114,053"
2024,스타리아 2.2디젤 4WD 9인 17인치 (빌트인캠),현대,경유,2199,10.46,4등급,189,15000,"1,474.20","2,114,053"
2024,스타리아 2.2디젤 4WD 9인 18인치,현대,경유,2199,10.46,4등급,189,15000,"1,474.20","2,114,053"
2024,스타리아 2.2디젤 4WD 9인 18인치 (빌트인캠),현대,경유,2199,10.46,4등급,189,15000,"1,474.20","2,114,053"
2024,스타리아 2.2디젤 5밴 6MT,현대,경유,2199,12.01,3등급,161,15000,"1,474.20","1,841,215"
2024,스타리아 2.2디젤 5밴 8AT,현대,경유,2199,11.38,4등급,172,15000,"1,474.20","1,943,145"
2024,스타리아 2.2디젤 5밴 8AT (빌트인캠),현대,경유,2199,11.27,4등급,174,15000,"1,474.20","1,962,111"
2024,스타리아 라운지 2.2디젤 2WD 7인 18인치,현대,경유,2199,10.88,4등급,179,15000,"1,474.20","2,032,444"
2024,스타리아 라운지 2.2디젤 2WD 7인 18인치 (빌트인캠),현대,경유,2199,10.88,4등급,180,15000,"1,474.20","2,032,444"
2024,스타리아 라운지 2.2디젤 2WD 9인 18인치,현대,경유,2199,10.88,4등급,179,15000,"1,474.20","2,032,444"
2024,스타리아 라운지 2.2디젤 2WD 9인 18인치 (빌트인캠),현대,경유,2199,10.88,4등급,180,15000,"1,474.20","2,032,444"
2024,스타리아 라운지 2.2디젤 4WD 7인 18인치,현대,경유,2199,10.46,4등급,189,15000,"1,474.20","2,114,053"
2024,스타리아 라운지 2.2디젤 4WD 7인 18인치 (빌트인캠),현대,경유,2199,10.46,4등급,189,15000,"1,474.20","2,114,053"
2024,스타리아 라운지 2.2디젤 4WD 9인 18인치,현대,경유,2199,10.46,4등급,189,15000,"1,474.20","2,114,053"
2024,스타리아 라운지 2.2디젤 4WD 9인 18인치 (빌트인캠),현대,경유,2199,10.46,4등급,189,15000,"1,474.20","2,114,053"
2024,스타리아 라운지 리무진 2.2디젤 2WD 7인,현대,경유,2199,10.16,4등급,196,15000,"1,474.20","2,176,476"
2024,스타리아 라운지 리무진 2.2디젤 2WD 9인,현대,경유,2199,10.16,4등급,196,15000,"1,474.20","2,176,476"
2024,스타리아 라운지 리무진 2.2디젤 4WD 7인,현대,경유,2199,9.525,4등급,209,15000,"1,474.20","2,321,574"
2024,스타리아 라운지 리무진 2.2디젤 4WD 9인,현대,경유,2199,9.525,4등급,209,15000,"1,474.20","2,321,574"
2024,스타리아 어린이통학차 2.2디젤 2WD 11인,현대,경유,2199,10.19,4등급,194,15000,"1,474.20","2,170,068"
2024,스타리아 어린이통학차 2.2디젤 2WD 14인,현대,경유,2199,10.19,4등급,194,15000,"1,474.20","2,170,068"
2024,스타리아 어린이통학차 2.2디젤 4WD 11인 (17인치),현대,경유,2199,9.42,5등급,209,15000,"1,474.20","2,347,452"
